"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage"
"51191","5","56111","77","0","2013","2","N","Washington County, Virginia","Private","Office administrative services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0
"51191","5","56111","77","0","2013","3","N","Washington County, Virginia","Private","Office administrative services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0
"51191","5","56111","77","0","2013","4","","Washington County, Virginia","Private","Office administrative services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,11,11,11,311532,0,0,2179,"",0.77,0.16,0.16,0.16,0.30,0.00,0.00,1.87
"51191","5","561110","78","0","2013","1","","Washington County, Virginia","Private","Office administrative services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,9,10,10,131131,58653,1068,1043,"",0.64,0.13,0.15,0.14,0.12,0.12,0.07,0.87
"51191","5","561110","78","0","2013","2","N","Washington County, Virginia","Private","Office administrative services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0
"51191","5","561110","78","0","2013","3","N","Washington County, Virginia","Private","Office administrative services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0
"51191","5","561110","78","0","2013","4","","Washington County, Virginia","Private","Office administrative services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,11,11,11,311532,0,0,2179,"",0.77,0.16,0.16,0.16,0.30,0.00,0.00,1.87
"51191","5","5613","76","0","2013","1","","Washington County, Virginia","Private","Employment services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,209,253,268,2673062,1727411,93749,845,"",0.57,0.45,0.53,0.55,1.02,0.73,0.88,2.01
"51191","5","5613","76","0","2013","2","","Washington County, Virginia","Private","Employment services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,250,255,265,2793699,755627,40051,837,"",0.57,0.51,0.51,0.53,0.99,0.64,0.86,1.91
"51191","5","5613","76","0","2013","3","","Washington County, Virginia","Private","Employment services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,230,217,223,2572996,509262,28587,886,"",0.56,0.47,0.43,0.44,0.90,0.62,0.89,2.04
"51191","5","5613","76","0","2013","4","N","Washington County, Virginia","Private","Employment services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0
"51191","5","56132","77","0","2013","1","N","Washington County, Virginia","Private","Temporary help services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0
"51191","5","56132","77","0","2013","2","N","Washington County, Virginia","Private","Temporary help services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0
"51191","5","56132","77","0","2013","3","N","Washington County, Virginia","Private","Temporary help services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0
"51191","5","56132","77","0","2013","4","N","Washington County, Virginia","Private","Temporary help services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0
"51191","5","561320","78","0","2013","1","N","Washington County, Virginia","Private","Temporary help services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0
"51191","5","561320","78","0","2013","2","N","Washington County, Virginia","Private","Temporary help services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0
"51191","5","561320","78","0","2013","3","N","Washington County, Virginia","Private","Temporary help services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0
"51191","5","561320","78","0","2013","4","N","Washington County, Virginia","Private","Temporary help services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0
"51191","5","56133","77","0","2013","1","N","Washington County, Virginia","Private","Professional employer organizations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0
"51191","5","56133","77","0","2013","2","N","Washington County, Virginia","Private","Professional employer organizations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0
"51191","5","56133","77","0","2013","3","N","Washington County, Virginia","Private","Professional employer organizations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0
"51191","5","56133","77","0","2013","4","N","Washington County, Virginia","Private","Professional employer organizations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0
"51191","5","561330","78","0","2013","1","N","Washington County, Virginia","Private","Professional employer organizations","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0
"51191","5","561330","78","0","2013","2","N","Washington County, Virginia","Private","Professional employer organizations","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0
"51191","5","561330","78","0","2013","3","N","Washington County, Virginia","Private","Professional employer organizations","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0
"51191","5","561330","78","0","2013","4","N","Washington County, Virginia","Private","Professional employer organizations","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0
"51191","5","5614","76","0","2013","1","","Washington County, Virginia","Private","Business support services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,50,50,52,330174,293005,7572,501,"",0.87,0.39,0.38,0.40,0.36,0.41,0.29,0.94
"51191","5","5614","76","0","2013","2","","Washington County, Virginia","Private","Business support services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,51,48,47,370313,106026,1972,585,"",0.87,0.39,0.37,0.36,0.42,0.41,0.25,1.12
"51191","5","5614","76","0","2013","3","","Washington County, Virginia","Private","Business support services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,52,63,67,406979,47342,2743,516,"",0.98,0.40,0.49,0.51,0.47,0.34,0.65,1.00
"51191","5","5614","76","0","2013","4","","Washington County, Virginia","Private","Business support services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,110,113,77,661213,175474,11412,509,"",0.99,0.84,0.84,0.58,0.76,1.28,2.59,1.01
"51191","5","56141","77","0","2013","1","-","Washington County, Virginia","Private","Document preparation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0
"51191","5","56141","77","0","2013","2","-","Washington County, Virginia","Private","Document preparation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0
"51191","5","56141","77","0","2013","3","N","Washington County, Virginia","Private","Document preparation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0
"51191","5","56141","77","0","2013","4","N","Washington County, Virginia","Private","Document preparation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0
"51191","5","561410","78","0","2013","1","-","Washington County, Virginia","Private","Document preparation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0
"51191","5","561410","78","0","2013","2","-","Washington County, Virginia","Private","Document preparation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0
"51191","5","561410","78","0","2013","3","N","Washington County, Virginia","Private","Document preparation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0
"51191","5","561410","78","0","2013","4","N","Washington County, Virginia","Private","Document preparation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0
"51191","5","56142","77","0","2013","1","N","Washington County, Virginia","Private","Telephone call centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0
"51191","5","56142","77","0","2013","2","N","Washington County, Virginia","Private","Telephone call centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0
"51191","5","56142","77","0","2013","3","N","Washington County, Virginia","Private","Telephone call centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0
"51191","5","56142","77","0","2013","4","N","Washington County, Virginia","Private","Telephone call centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0
"51191","5","561422","78","0","2013","1","N","Washington County, Virginia","Private","Telemarketing and other contact centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0
"51191","5","561422","78","0","2013","2","N","Washington County, Virginia","Private","Telemarketing and other contact centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0
"51191","5","561422","78","0","2013","3","N","Washington County, Virginia","Private","Telemarketing and other contact centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0
"51191","5","561422","78","0","2013","4","N","Washington County, Virginia","Private","Telemarketing and other contact centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0
"51191","5","56143","77","0","2013","1","N","Washington County, Virginia","Private","Business service centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0
"51191","5","56143","77","0","2013","2","N","Washington County, Virginia","Private","Business service centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0
"51191","5","56143","77","0","2013","3","N","Washington County, Virginia","Private","Business service centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0
"51191","5","56143","77","0","2013","4","N","Washington County, Virginia","Private","Business service centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,0
"51191","5","561431","78","0","2013","1","N","Washington County, Virginia","Private","Private mail centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.32,0,0,0,0,0,0,0
"51191","5","561431","78","0","2013","2","N","Washington County, Virginia","Private","Private mail centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,0
"51191","5","561431","78","0","2013","3","N","Washington County, Virginia","Private","Private mail centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.33,0,0,0,0,0,0,0
"51191","5","561431","78","0","2013","4","N","Washington County, Virginia","Private","Private mail centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.37,0,0,0,0,0,0,0
"51191","5","56149","77","0","2013","1","","Washington County, Virginia","Private","Other business support services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,14,14,18,127088,101699,6010,638,"",1.85,1.08,1.06,1.34,0.98,1.28,2.23,0.85
"51191","5","56149","77","0","2013","2","","Washington County, Virginia","Private","Other business support services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,17,16,15,147391,23035,1146,709,"",1.84,1.26,1.20,1.13,1.24,1.04,1.86,1.04
"51191","5","56149","77","0","2013","3","N","Washington County, Virginia","Private","Other business support services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.78,0,0,0,0,0,0,0
"51191","5","56149","77","0","2013","4","N","Washington County, Virginia","Private","Other business support services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.78,0,0,0,0,0,0,0
"51191","5","561492","78","0","2013","1","N","Washington County, Virginia","Private","Court reporting and stenotype services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.66,0,0,0,0,0,0,0
"51191","5","561492","78","0","2013","2","N","Washington County, Virginia","Private","Court reporting and stenotype services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.69,0,0,0,0,0,0,0
"51191","5","561492","78","0","2013","3","N","Washington County, Virginia","Private","Court reporting and stenotype services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.70,0,0,0,0,0,0,0
"51191","5","561492","78","0","2013","4","N","Washington County, Virginia","Private","Court reporting and stenotype services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.76,0,0,0,0,0,0,0
"51191","5","561499","78","0","2013","1","N","Washington County, Virginia","Private","All other business support services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,0
"51191","5","561499","78","0","2013","2","N","Washington County, Virginia","Private","All other business support services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0
"51191","5","561499","78","0","2013","3","N","Washington County, Virginia","Private","All other business support services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,0
"51191","5","561499","78","0","2013","4","N","Washington County, Virginia","Private","All other business support services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,0
"51191","5","5615","76","0","2013","1","N","Washington County, Virginia","Private","Travel arrangement and reservation services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0
"51191","5","5615","76","0","2013","2","N","Washington County, Virginia","Private","Travel arrangement and reservation services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0
"51191","5","5615","76","0","2013","3","N","Washington County, Virginia","Private","Travel arrangement and reservation services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0
"51191","5","5615","76","0","2013","4","N","Washington County, Virginia","Private","Travel arrangement and reservation services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0
"51191","5","56151","77","0","2013","1","N","Washington County, Virginia","Private","Travel agencies","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0
"51191","5","56151","77","0","2013","2","N","Washington County, Virginia","Private","Travel agencies","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0
"51191","5","56151","77","0","2013","3","N","Washington County, Virginia","Private","Travel agencies","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0
"51191","5","56151","77","0","2013","4","N","Washington County, Virginia","Private","Travel agencies","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0
"51191","5","561510","78","0","2013","1","N","Washington County, Virginia","Private","Travel agencies","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0
"51191","5","561510","78","0","2013","2","N","Washington County, Virginia","Private","Travel agencies","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0
"51191","5","561510","78","0","2013","3","N","Washington County, Virginia","Private","Travel agencies","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0
"51191","5","561510","78","0","2013","4","N","Washington County, Virginia","Private","Travel agencies","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0
"51191","5","5616","76","0","2013","1","N","Washington County, Virginia","Private","Investigation and security services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0
"51191","5","5616","76","0","2013","2","","Washington County, Virginia","Private","Investigation and security services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,10,12,11,92768,16778,973,649,"",0.74,0.08,0.09,0.09,0.13,0.07,0.13,1.54
"51191","5","5616","76","0","2013","3","","Washington County, Virginia","Private","Investigation and security services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,17,18,16,128851,14240,908,583,"",0.73,0.13,0.14,0.12,0.18,0.11,0.24,1.40
"51191","5","5616","76","0","2013","4","N","Washington County, Virginia","Private","Investigation and security services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0
"51191","5","56161","77","0","2013","1","N","Washington County, Virginia","Private","Security and armored car services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0
"51191","5","56161","77","0","2013","2","","Washington County, Virginia","Private","Security and armored car services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,10,12,11,92768,16778,973,649,"",1.18,0.09,0.11,0.10,0.18,0.08,0.14,1.75
"51191","5","56161","77","0","2013","3","","Washington County, Virginia","Private","Security and armored car services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,17,18,16,128851,14240,908,583,"",1.17,0.15,0.16,0.15,0.25,0.13,0.27,1.60
"51191","5","56161","77","0","2013","4","N","Washington County, Virginia","Private","Security and armored car services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0
"51191","5","561611","78","0","2013","1","N","Washington County, Virginia","Private","Investigation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0
"51191","5","561611","78","0","2013","2","N","Washington County, Virginia","Private","Investigation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0
"51191","5","561611","78","0","2013","3","N","Washington County, Virginia","Private","Investigation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0
"51191","5","561611","78","0","2013","4","N","Washington County, Virginia","Private","Investigation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0
"51191","5","561612","78","0","2013","1","N","Washington County, Virginia","Private","Security guards and patrol services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,0
"51191","5","561612","78","0","2013","2","N","Washington County, Virginia","Private","Security guards and patrol services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0
"51191","5","561612","78","0","2013","3","N","Washington County, Virginia","Private","Security guards and patrol services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,0
"51191","5","561612","78","0","2013","4","N","Washington County, Virginia","Private","Security guards and patrol services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,0
"51191","5","5617","76","0","2013","1","","Washington County, Virginia","Private","Services to buildings and dwellings","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,245,253,263,868865,778173,18078,263,"",0.73,0.95,0.97,0.97,0.76,0.68,0.45,0.79
"51191","5","5617","76","0","2013","2","","Washington County, Virginia","Private","Services to buildings and dwellings","County, NAICS 4-digit -- by ownership sector","All establishment sizes",23,278,293,297,1032846,586527,8873,275,"",0.69,0.96,0.97,0.97,0.73,0.88,0.40,0.76
"51191","5","5617","76","0","2013","3","","Washington County, Virginia","Private","Services to buildings and dwellings","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,274,282,279,946626,310447,5889,262,"",0.72,0.89,0.92,0.93,0.65,0.82,0.48,0.72
"51191","5","5617","76","0","2013","4","","Washington County, Virginia","Private","Services to buildings and dwellings","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,148,143,140,853718,110323,2016,457,"",0.73,0.51,0.50,0.51,0.64,0.41,0.25,1.26
"51191","5","56172","77","0","2013","1","","Washington County, Virginia","Private","Janitorial services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,202,207,216,594333,555604,8602,219,"",0.47,1.34,1.36,1.40,1.11,0.99,0.50,0.81
"51191","5","56172","77","0","2013","2","","Washington County, Virginia","Private","Janitorial services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,218,230,236,612194,411858,5276,207,"",0.47,1.41,1.48,1.52,1.07,1.41,0.71,0.73
"51191","5","56172","77","0","2013","3","","Washington County, Virginia","Private","Janitorial services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,198,204,203,444110,172516,2095,169,"",0.47,1.27,1.30,1.31,0.77,1.01,0.51,0.59
"51191","5","56172","77","0","2013","4","","Washington County, Virginia","Private","Janitorial services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,79,80,83,351567,56202,602,335,"",0.47,0.52,0.52,0.55,0.63,0.40,0.17,1.19
"51191","5","561720","78","0","2013","1","","Washington County, Virginia","Private","Janitorial services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,202,207,216,594333,555604,8602,219,"",0.47,1.34,1.36,1.40,1.11,0.99,0.50,0.81
"51191","5","561720","78","0","2013","2","","Washington County, Virginia","Private","Janitorial services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,218,230,236,612194,411858,5276,207,"",0.47,1.41,1.48,1.52,1.07,1.41,0.71,0.73
"51191","5","561720","78","0","2013","3","","Washington County, Virginia","Private","Janitorial services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,198,204,203,444110,172516,2095,169,"",0.47,1.27,1.30,1.31,0.77,1.01,0.51,0.59
"51191","5","561720","78","0","2013","4","","Washington County, Virginia","Private","Janitorial services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,79,80,83,351567,56202,602,335,"",0.47,0.52,0.52,0.55,0.63,0.40,0.17,1.19
"51191","5","56173","77","0","2013","1","N","Washington County, Virginia","Private","Landscaping services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0
"51191","5","56173","77","0","2013","2","N","Washington County, Virginia","Private","Landscaping services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0
"51191","5","56173","77","0","2013","3","N","Washington County, Virginia","Private","Landscaping services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0
"51191","5","56173","77","0","2013","4","N","Washington County, Virginia","Private","Landscaping services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0
"51191","5","561730","78","0","2013","1","N","Washington County, Virginia","Private","Landscaping services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0
"51191","5","561730","78","0","2013","2","N","Washington County, Virginia","Private","Landscaping services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0
"51191","5","561730","78","0","2013","3","N","Washington County, Virginia","Private","Landscaping services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0
"51191","5","561730","78","0","2013","4","N","Washington County, Virginia","Private","Landscaping services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0
"51191","5","56179","77","0","2013","1","N","Washington County, Virginia","Private","Other services to buildings and dwellings","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,0
"51191","5","56179","77","0","2013","2","N","Washington County, Virginia","Private","Other services to buildings and dwellings","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0
"51191","5","56179","77","0","2013","3","N","Washington County, Virginia","Private","Other services to buildings and dwellings","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0
"51191","5","56179","77","0","2013","4","N","Washington County, Virginia","Private","Other services to buildings and dwellings","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0
"51191","5","561790","78","0","2013","1","N","Washington County, Virginia","Private","Other services to buildings and dwellings","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,0
"51191","5","561790","78","0","2013","2","N","Washington County, Virginia","Private","Other services to buildings and dwellings","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0
"51191","5","561790","78","0","2013","3","N","Washington County, Virginia","Private","Other services to buildings and dwellings","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0
"51191","5","561790","78","0","2013","4","N","Washington County, Virginia","Private","Other services to buildings and dwellings","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0
"51191","5","5619","76","0","2013","1","","Washington County, Virginia","Private","Other support services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,9,9,9,84616,70589,1902,723,"",0.89,0.20,0.20,0.20,0.25,0.27,0.19,1.26
"51191","5","5619","76","0","2013","2","","Washington County, Virginia","Private","Other support services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,9,10,10,87838,2731,141,699,"",0.89,0.20,0.22,0.22,0.25,0.03,0.04,1.18
