	0	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent
0	1	1714773	662872	3211119983	42127509	1239.82	16.266	1.9	34.2	31.5	32.8	10.3	0.8	2.4	7.5	68.4	51.0	49.0	31.6	91.9	12.7	72.9	9.6
1	0	1748066	810388	3133329108	292869341	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7
2	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
3	0	662564	284234	3006530549	16471335	1160.828	6.36	1.9	37.2	34.6	35.8	12.2	4.8	2.3	3.0	61.7	51.0	49.0	38.3	93.6	16.0	69.4	7.0
4	0	63216	28844	2152756071	38083243	831.184	14.704	2.2	43.4	40.2	41.7	15.4	0.2	0.4	3.0	67.4	48.2	51.8	32.6	83.7	0.7	94.6	7.3
5	0	99892	43452	1941337767	30701176	749.555	11.854	2.7	41.7	38.6	40.0	14.6	0.5	0.5	2.5	70.0	49.5	50.5	30.0	86.3	2.0	92.3	11.9
6	0	920581	437105	1363977166	19917366	526.635	7.69	5.2	35.0	33.3	34.2	9.1	0.2	5.6	44.1	55.6	51.3	48.7	44.4	86.1	3.4	44.5	13.7
7	0	151131	66576	1098007863	27957457	423.943	10.794	2.9	39.7	37.5	38.7	14.6	0.7	1.2	18.8	66.5	52.4	47.6	33.5	90.1	6.1	71.1	11.2
8	0	1049025	400263	1854268836	227485306	715.937	87.833	2.1	39.7	37.1	38.5	12.4	0.6	14.4	9.3	70.7	51.2	48.8	29.3	93.8	10.7	58.6	6.8
9	0	1714773	662872	3211119983	42127509	1239.82	16.266	1.9	34.2	31.5	32.8	10.3	0.8	2.4	7.5	68.4	51.0	49.0	31.6	91.9	12.7	72.9	9.6
10	0	229363	101641	2031190777	40571253	784.247	15.665	2.8	36.5	33.1	34.9	12.0	0.3	2.1	54.7	64.3	52.4	47.6	35.7	88.5	2.1	39.5	13.1
11	0	251133	107367	1022893152	442829766	394.941	170.97799999999995	2.2	41.2	37.3	39.4	13.3	1.6	4.9	2.6	67.7	49.4	50.6	32.3	90.5	1.6	82.6	8.6
12	0	131613	55684	3413506392	113169602	1317.9620000000002	43.695	1.6	38.5	35.3	36.9	13.7	0.8	1.2	32.0	68.3	51.8	48.2	31.7	90.5	1.0	63.3	8.5
13	0	308760	116040	1562206475	19791771	603.1709999999998	7.642	2.0	38.8	37.0	38.0	10.1	0.3	2.5	1.1	75.4	50.1	49.9	24.6	94.1	4.3	90.1	8.6
14	0	1781642	631920	3341343470	36174996	1290.1	13.967	1.4	37.1	35.3	36.2	11.1	0.7	32.0	2.6	70.6	49.8	50.2	29.4	95.6	12.4	47.0	4.3
15	0	4092459	1598698	4411986582	191671993	1703.4779999999996	74.005	2.3	33.0	31.4	32.2	8.1	0.7	6.2	18.9	68.7	50.2	49.8	31.3	89.8	14.3	56.6	13.7
16	0	1145956	487839	2339870128	258560561	903.429	99.831	4.2	34.7	32.7	33.7	9.7	0.4	4.9	20.8	64.8	50.8	49.2	35.2	86.5	6.7	63.6	13.0
17	0	22985	9848	956408129	20348919	369.271	7.857	1.7	41.4	39.5	40.5	15.7	0.3	0.3	0.4	70.5	51.0	49.0	29.5	89.6	0.2	97.6	7.7
18	0	1339532	468346	737411094	436460605	284.716	168.518	1.2	42.7	39.5	41.1	15.3	0.2	7.6	11.1	75.9	51.6	48.4	24.1	95.8	5.6	73.0	4.8
19	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
20	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
21	0	187126	84774	1852945207	108805903	715.426	42.01	3.1	40.7	38.7	39.7	15.1	0.3	0.8	16.0	70.3	51.8	48.2	29.7	87.1	1.3	80.1	12.2
22	0	130044	49341	14278776370	65673845	5513.066999999999	25.357	1.3	34.0	32.1	33.0	10.8	36.6	0.4	0.6	73.1	50.4	49.6	26.9	90.0	7.3	51.6	8.6
23	0	537656	212562	1074590684	447805092	414.902	172.899	1.8	39.7	36.9	38.4	11.8	0.3	3.4	15.5	69.8	50.6	49.4	30.2	93.8	2.4	75.4	6.5
24	0	537656	212562	1074590684	447805092	414.902	172.899	1.8	39.7	36.9	38.4	11.8	0.3	3.4	15.5	69.8	50.6	49.4	30.2	93.8	2.4	75.4	6.5
25	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
26	0	144248	60495	1692165422	3755969	653.349	1.45	2.0	37.3	35.3	36.3	12.6	0.2	5.4	4.8	66.0	51.1	48.9	34.0	94.4	1.6	85.7	7.9
27	0	26203	11872	23912611	54101	9.233	0.021	2.9	36.9	33.6	35.1	14.0	0.4	2.3	10.9	56.2	50.8	49.2	43.8	89.3	8.8	74.5	11.2
28	0	132403	51672	518170971	2484238	200.067	0.959	4.3	36.0	33.8	35.0	8.5	0.3	1.4	39.5	73.8	51.8	48.2	26.2	90.2	3.8	52.5	10.7
29	0	1024266	441240	2564612388	84967219	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7
30	0	1418788	555932	2498415670	76077248	964.644	29.374	2.5	36.1	33.5	34.8	11.2	1.0	14.3	10.4	66.0	51.0	49.0	34.0	92.4	9.3	57.5	8.3
31	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
32	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
33	0	1809034	714803	2236735560	100223390	863.6080000000002	38.696	2.0	34.3	32.4	33.4	8.9	0.7	4.7	14.9	69.2	51.0	49.0	30.8	91.9	10.0	66.6	11.7
34	0	88830	38369	1055035677	8877179	407.352	3.427	1.5	42.4	39.4	40.9	15.7	0.3	1.2	6.6	63.6	50.3	49.7	36.4	92.4	0.6	88.7	7.4
35	0	70990	30908	2099056912	75962995	810.45	29.329	2.2	39.0	36.1	37.6	14.7	17.5	0.6	11.3	67.6	51.1	48.9	32.4	87.5	2.6	59.8	9.3
36	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
37	0	722023	315522	150618894	160748611	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3
38	0	620961	296685	209643241	28768302	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7
39	0	238318	113365	1700772614	8984885	656.672	3.469	3.0	42.3	39.1	40.6	16.0	0.4	1.0	6.4	60.8	51.8	48.2	39.2	88.6	2.6	87.4	8.9
40	0	101497	46099	1817993244	1724857052	701.931	665.971	2.9	42.2	39.9	41.0	15.6	0.2	0.4	3.5	67.3	50.1	49.9	32.7	85.4	1.1	92.7	10.1
41	0	534543	229967	1979289991	25446228	764.2080000000002	9.825	1.5	41.8	39.0	40.4	12.6	0.9	2.6	1.1	65.4	50.4	49.6	34.6	94.9	4.2	88.4	6.4
42	0	920581	437105	1363977166	19917366	526.635	7.69	5.2	35.0	33.3	34.2	9.1	0.2	5.6	44.1	55.6	51.3	48.7	44.4	86.1	3.4	44.5	13.7
43	0	722023	315522	150618894	160748611	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3
44	0	200549	86331	840000029	11046882	324.326	4.265	3.3	35.2	31.4	33.2	11.3	0.3	1.7	54.2	63.2	51.6	48.4	36.8	89.1	1.3	39.7	9.1
45	0	200549	86331	840000029	11046882	324.326	4.265	3.3	35.2	31.4	33.2	11.3	0.3	1.7	54.2	63.2	51.6	48.4	36.8	89.1	1.3	39.7	9.1
46	0	32856	23001	6637257545	1800019787	2562.66	694.992	4.3	47.0	45.2	46.1	19.6	4.9	0.5	0.4	61.9	50.7	49.3	38.1	62.2	0.4	92.1	9.3
47	0	1748066	810388	3133329108	292869341	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7
48	0	63216	28844	2152756071	38083243	831.184	14.704	2.2	43.4	40.2	41.7	15.4	0.2	0.4	3.0	67.4	48.2	51.8	32.6	83.7	0.7	94.6	7.3
49	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
50	0	28001	11422	1304619086	9001586	503.716	3.4760000000000004	1.4	41.6	39.7	40.7	13.7	0.3	0.4	32.9	72.1	50.9	49.1	27.9	92.0	1.0	63.9	8.3
51	0	54418	40184	4110034060	1963321064	1586.8929999999998	758.043	3.6	47.4	45.2	46.3	18.3	0.4	0.8	0.4	61.2	51.0	49.0	38.8	60.3	0.3	96.9	11.8
52	0	88830	38369	1055035677	8877179	407.352	3.427	1.5	42.4	39.4	40.9	15.7	0.3	1.2	6.6	63.6	50.3	49.7	36.4	92.4	0.6	88.7	7.4
53	0	6486	2824	1345204308	3679400	519.386	1.421	1.8	41.4	39.5	40.5	15.2	14.0	1.1	0.5	68.6	49.9	50.1	31.4	90.4	0.7	81.0	11.3
54	0	688078	286490	879428364	12868473	339.5490000000001	4.9689999999999985	3.4	36.4	34.2	35.4	8.7	0.3	4.5	25.0	67.4	51.4	48.6	32.6	90.8	5.3	62.2	12.5
55	0	1024266	441240	2564612388	84967219	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7
56	0	366513	143169	581601212	11217700	224.557	4.331	1.6	39.2	36.2	37.8	12.6	0.3	8.9	20.3	67.2	51.2	48.8	32.8	93.0	6.2	61.4	8.5
57	0	800647	270307	2622862905	5871209	1012.693	2.267	1.6	33.2	29.4	31.3	10.3	0.8	1.0	3.1	76.6	51.6	48.4	23.4	94.9	10.5	82.1	4.4
58	0	275174	125387	1749030414	6670734	675.304	2.576	2.5	37.4	34.2	35.8	14.0	0.7	1.6	2.9	60.5	51.3	48.7	39.5	91.1	0.9	91.2	11.3
59	0	107771	48220	1145557748	487991946	442.302	188.415	2.1	43.3	40.1	41.7	16.2	0.5	0.5	1.6	65.3	51.1	48.9	34.7	92.5	1.0	94.1	8.9
60	0	248007	104371	1371938244	222741055	529.7080000000002	86.001	1.8	37.2	35.2	36.2	11.6	2.7	2.7	2.2	64.8	50.5	49.5	35.2	94.3	3.7	86.5	7.2
61	0	12087	4696	1269664203	6755314	490.22	2.608	1.9	45.7	37.4	40.6	14.5	0.2	0.4	58.1	65.9	41.4	58.6	34.1	85.1	1.3	39.3	10.6
62	0	1049025	400263	1854268836	227485306	715.937	87.833	2.1	39.7	37.1	38.5	12.4	0.6	14.4	9.3	70.7	51.2	48.8	29.3	93.8	10.7	58.6	6.8
63	0	291309	132492	979943275	1283210753	378.358	495.45	3.1	38.1	36.3	37.2	11.3	0.6	3.0	13.8	69.5	50.5	49.5	30.5	82.2	7.4	72.5	16.3
64	0	1510271	582549	1914046110	213184643	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4
65	0	134623	61559	9241044673	1254256396	3567.987	484.271	1.5	38.6	35.9	37.1	13.2	5.7	2.2	1.1	55.5	49.8	50.2	44.5	91.0	3.7	81.7	3.6
66	0	389891	160864	1423388982	80346783	549.5740000000002	31.022	1.4	43.0	40.8	42.0	14.3	0.3	2.7	1.3	71.3	50.9	49.1	28.7	94.9	1.0	93.3	6.9
67	0	2496435	989435	4915061046	1381673402	1897.716	533.467	3.2	39.4	36.9	38.2	14.1	0.2	1.5	18.9	69.5	51.6	48.4	30.5	87.7	3.2	73.8	8.9
68	0	93389	36574	1036420180	21054534	400.164	8.129	2.1	44.1	42.2	43.3	15.5	0.1	0.6	1.3	74.9	50.8	49.2	25.1	93.7	0.3	96.9	8.2
69	0	170539	78211	1125900054	24167050	434.712	9.331	2.4	45.9	42.6	44.4	18.6	0.1	0.4	6.3	66.1	51.8	48.2	33.9	91.3	0.2	91.2	8.8
70	0	412992	178196	3184223082	1073750500	1229.435	414.577	2.7	38.0	35.2	36.6	12.9	0.9	1.8	34.6	68.4	52.0	48.0	31.6	88.9	0.9	60.2	11.3
71	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
72	0	350209	169984	2372659352	1144534759	916.089	441.907	3.2	37.4	34.5	35.9	12.8	0.3	1.3	29.8	59.4	51.5	48.5	40.6	84.9	2.7	64.2	15.2
73	0	1931249	851261	5479291809	495471264	2115.5660000000007	191.303	2.6	37.9	36.3	37.1	10.9	0.8	14.6	6.2	58.5	50.2	49.8	41.5	92.7	3.9	68.7	7.4
74	0	670850	270359	1025908386	124944841	396.105	48.24100000000001	1.1	41.8	39.5	40.7	14.5	0.2	8.6	5.7	65.5	52.1	47.9	34.5	95.4	1.3	82.3	5.9
75	0	201140	90665	5456733620	1027224451	2106.857	396.614	2.2	37.8	35.4	36.6	13.2	2.8	3.5	1.0	60.8	50.5	49.5	39.2	88.6	3.3	85.4	5.1
76	0	600158	285797	396268588	4225359	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2
77	0	601723	296719	158114680	18884970	61.048	7.292000000000002	3.4	34.0	33.6	33.8	11.4	0.3	3.5	50.7	42.3	52.8	47.2	57.7	89.9	4.1	38.5	7.9
78	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
79	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
80	0	238318	113365	1700772614	8984885	656.672	3.469	3.0	42.3	39.1	40.6	16.0	0.4	1.0	6.4	60.8	51.8	48.2	39.2	88.6	2.6	87.4	8.9
81	0	238318	113365	1700772614	8984885	656.672	3.469	3.0	42.3	39.1	40.6	16.0	0.4	1.0	6.4	60.8	51.8	48.2	39.2	88.6	2.6	87.4	8.9
82	0	163040	71822	1867822812	298719230	721.17	115.336	2.4	42.2	40.4	41.3	14.5	0.4	0.5	2.4	69.3	50.5	49.5	30.7	88.9	0.7	93.9	11.6
83	0	919628	398510	1356745512	57153194	523.842	22.067	3.3	34.9	32.8	33.9	8.8	0.5	4.6	30.8	62.3	51.6	48.4	37.7	90.9	6.2	55.3	11.3
84	0	1049025	400263	1854268836	227485306	715.937	87.833	2.1	39.7	37.1	38.5	12.4	0.6	14.4	9.3	70.7	51.2	48.8	29.3	93.8	10.7	58.6	6.8
85	0	916924	356179	848218379	23083362	327.499	8.913	2.0	39.5	36.6	38.2	11.6	0.3	10.1	4.6	70.6	51.0	49.0	29.4	94.7	4.9	77.9	7.9
86	0	894014	374249	1903891914	40213499	735.097	15.527	1.4	41.4	38.2	39.9	14.6	0.3	4.2	13.3	64.9	51.7	48.3	35.1	93.7	7.1	72.4	8.0
87	0	1418788	555932	2498415670	76077248	964.644	29.374	2.5	36.1	33.5	34.8	11.2	1.0	14.3	10.4	66.0	51.0	49.0	34.0	92.4	9.3	57.5	8.3
88	0	392365	159471	2726158067	20424656	1052.576	7.886	3.1	35.6	34.1	34.8	10.5	0.7	2.4	1.1	66.9	49.9	50.1	33.1	93.1	2.4	90.3	7.9
89	0	32856	23001	6637257545	1800019787	2562.66	694.992	4.3	47.0	45.2	46.1	19.6	4.9	0.5	0.4	61.9	50.7	49.3	38.1	62.2	0.4	92.1	9.3
90	0	80261	34698	1822402881	29835947	703.6339999999999	11.52	1.6	38.7	35.0	37.0	14.1	0.2	0.7	42.8	66.3	51.8	48.2	33.7	89.6	0.6	54.8	6.8
91	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
92	0	919040	419974	2700563452	476973805	1042.693	184.161	1.2	42.1	38.5	40.4	15.7	0.6	2.6	13.5	60.0	51.8	48.2	40.0	91.2	1.5	80.0	8.5
93	0	537656	212562	1074590684	447805092	414.902	172.899	1.8	39.7	36.9	38.4	11.8	0.3	3.4	15.5	69.8	50.6	49.4	30.2	93.8	2.4	75.4	6.5
94	0	1320134	664594	5101663125	1070302119	1969.763	413.246	3.4	45.2	41.7	43.5	21.6	0.5	2.4	17.3	62.6	51.6	48.4	37.4	81.9	4.0	73.5	12.3
95	0	98963	41395	851489045	6959355	328.76199999999994	2.687	2.3	39.3	36.9	38.2	14.1	0.3	0.8	4.3	70.8	51.3	48.7	29.2	91.7	2.4	90.3	9.3
96	0	920581	437105	1363977166	19917366	526.635	7.69	5.2	35.0	33.3	34.2	9.1	0.2	5.6	44.1	55.6	51.3	48.7	44.4	86.1	3.4	44.5	13.7
97	0	81327	37276	6988196577	34515098	2698.158	13.326	1.6	40.6	37.2	38.9	15.6	4.3	0.8	1.2	63.3	50.1	49.9	36.7	90.7	0.6	89.2	6.1
98	0	51675	29255	1638002904	49736703	632.436	19.203	5.5	41.7	39.6	40.7	17.7	0.8	0.7	0.9	67.0	51.3	48.7	33.0	70.9	1.8	93.6	18.5
99	0	862477	362004	1565663096	667053119	604.506	257.551	1.8	40.6	37.8	39.3	14.4	0.3	3.5	12.7	64.5	51.9	48.1	35.5	92.4	6.0	74.8	8.3
100	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
101	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
102	0	344791	147573	1828442046	42615161	705.965	16.454	2.1	34.6	32.0	33.3	10.1	0.3	7.9	12.7	57.5	50.7	49.3	42.5	93.0	1.2	74.5	7.7
103	0	334811	146447	2076116529	28771340	801.5930000000002	11.109000000000002	2.4	38.6	35.8	37.3	12.2	0.8	2.5	24.0	66.2	50.9	49.1	33.8	92.0	2.0	68.2	10.1
104	0	735334	324832	1117054236	88853180	431.297	34.306	2.5	36.2	35.3	35.7	10.5	1.1	6.5	5.6	53.7	50.5	49.5	46.3	93.8	5.1	76.5	5.5
105	0	323444	123127	781692692	7883404	301.813	3.044	1.1	41.3	39.0	40.2	12.4	0.2	14.1	8.9	71.9	51.3	48.7	28.1	95.6	4.1	70.1	6.1
106	0	368130	148273	1209668470	7968185	467.056	3.077	2.1	37.1	34.9	36.0	11.5	0.2	2.4	7.3	70.2	51.1	48.9	29.8	91.7	1.8	86.0	12.4
107	0	267587	120217	740672748	30797770	285.975	11.890999999999998	3.1	34.2	32.3	33.2	9.8	0.5	4.6	38.0	58.1	52.3	47.7	41.9	91.0	7.9	46.4	10.2
108	0	17835	8831	33703512	363160	13.013	0.14	3.0	43.9	38.9	41.3	19.0	0.3	0.7	5.7	60.4	53.0	47.0	39.6	89.2	0.5	90.9	9.6
109	0	269291	185992	2936777435	313664031	1133.896	121.106	4.9	42.7	39.7	41.1	17.1	0.5	1.0	13.4	64.4	51.1	48.9	35.6	60.3	3.1	79.9	29.2
110	0	1339532	468346	737411094	436460605	284.716	168.518	1.2	42.7	39.5	41.1	15.3	0.2	7.6	11.1	75.9	51.6	48.4	24.1	95.8	5.6	73.0	4.8
111	0	1049025	400263	1854268836	227485306	715.937	87.833	2.1	39.7	37.1	38.5	12.4	0.6	14.4	9.3	70.7	51.2	48.8	29.3	93.8	10.7	58.6	6.8
112	0	209714	87309	2386555662	73211865	921.454	28.267	2.1	37.1	34.1	35.6	14.2	0.5	1.2	17.9	69.3	51.6	48.4	30.7	90.5	8.1	70.1	10.5
113	0	620961	296685	209643241	28768302	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7
114	0	389891	160864	1423388982	80346783	549.5740000000002	31.022	1.4	43.0	40.8	42.0	14.3	0.3	2.7	1.3	71.3	50.9	49.1	28.7	94.9	1.0	93.3	6.9
115	0	920581	437105	1363977166	19917366	526.635	7.69	5.2	35.0	33.3	34.2	9.1	0.2	5.6	44.1	55.6	51.3	48.7	44.4	86.1	3.4	44.5	13.7
116	0	44513	29735	2033930747	33055836	785.305	12.763	2.1	45.7	43.9	44.9	16.1	0.3	1.0	0.9	59.4	50.9	49.1	40.6	64.9	0.5	95.3	8.4
117	0	809858	294800	800083087	36034482	308.914	13.913	1.4	38.4	36.0	37.2	12.3	0.3	21.4	9.7	72.2	50.9	49.1	27.8	95.4	7.0	58.6	5.3
118	0	14973	6921	863744566	3204517	333.494	1.237	2.1	44.0	41.3	42.8	17.4	0.2	0.2	20.1	71.8	51.3	48.7	28.2	87.2	0.3	77.5	7.2
119	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
120	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
121	0	448734	175615	2068303255	55068519	798.576	21.262	1.5	41.9	38.9	40.4	13.9	0.2	4.3	16.6	70.5	50.9	49.1	29.5	94.7	2.0	73.8	8.3
122	0	1503085	612004	2118135038	75739760	817.817	29.243	1.3	39.8	37.1	38.5	13.1	0.2	9.3	4.7	63.1	51.4	48.6	36.9	94.9	3.3	80.0	5.7
123	0	156545	65722	1389731195	214245176	536.578	82.721	1.4	37.5	34.9	36.2	11.3	0.3	2.8	2.1	59.2	51.3	48.7	40.8	94.1	0.4	92.5	3.6
124	0	398552	159598	1456007312	63970735	562.168	24.699	1.7	37.9	35.7	36.8	10.0	0.4	4.4	4.7	69.5	50.9	49.1	30.5	95.3	2.4	85.2	8.1
125	0	112656	37024	3016851000	21264707	1164.813	8.21	1.7	25.3	25.6	25.5	7.7	0.6	1.9	0.6	76.2	50.3	49.7	23.8	93.8	5.5	89.1	4.8
126	0	722023	315522	150618894	160748611	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3
127	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
128	0	259424	104705	366664243	7152613	141.57	2.762	4.1	33.1	30.1	31.6	6.6	0.4	5.0	66.1	68.8	52.1	47.9	31.2	86.6	7.1	18.9	16.7
129	0	214346	82360	1092129613	32974694	421.674	12.732	3.5	37.1	35.5	36.3	9.2	0.4	1.7	5.7	76.2	50.6	49.4	23.8	92.2	3.6	86.6	10.5
130	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
131	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
132	0	215888	160281	1019738402	2361587952	393.723	911.814	2.6	51.4	48.1	49.9	25.0	0.6	1.1	1.9	61.3	52.4	47.6	38.7	59.7	1.5	92.7	12.4
133	0	268100	120406	1359864507	85809611	525.047	33.131	2.4	40.7	38.0	39.4	13.7	0.2	3.2	18.0	62.1	51.7	48.3	37.9	91.7	2.7	72.7	8.4
134	0	75990	32324	1019808362	21172451	393.75	8.175	1.8	38.8	36.8	37.7	12.3	0.3	1.3	11.2	65.3	49.5	50.5	34.7	92.0	0.9	84.4	7.8
135	0	262382	104476	1152986019	419568865	445.17	161.996	1.6	38.1	35.6	36.9	11.1	0.9	4.2	1.1	61.2	50.1	49.9	38.8	90.3	16.5	72.5	3.5
136	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
137	0	20920	15547	2415572451	752977439	932.658	290.726	3.8	52.2	49.6	50.8	24.8	2.3	2.0	0.4	60.1	49.9	50.1	39.9	61.1	4.4	87.4	9.5
138	0	178011	71937	936925455	7033038	361.749	2.715	2.5	37.7	35.6	36.7	11.3	0.4	2.0	15.3	73.2	51.2	48.8	26.8	91.3	4.9	75.4	12.1
139	0	919628	398510	1356745512	57153194	523.842	22.067	3.3	34.9	32.8	33.9	8.8	0.5	4.6	30.8	62.3	51.6	48.4	37.7	90.9	6.2	55.3	11.3
140	0	467026	202357	2016019983	70521368	778.39	27.228	1.4	39.9	37.0	38.6	14.0	0.8	3.1	11.0	61.4	51.9	48.1	38.6	92.7	1.2	81.1	6.4
141	0	28237	12954	1290227262	36501967	498.16	14.093	2.0	43.9	40.9	42.3	15.9	0.4	0.4	3.6	70.4	50.9	49.1	29.6	88.0	0.6	93.9	12.9
142	0	900993	371836	2163206258	57246693	835.2189999999998	22.103	2.5	35.3	33.4	34.4	8.5	0.5	5.4	20.7	65.7	51.3	48.7	34.3	93.0	4.5	66.3	8.4
143	0	116901	51473	4483794950	489329871	1731.203	188.931	2.6	41.3	39.1	40.1	16.1	2.2	1.8	0.7	67.3	50.4	49.6	32.7	88.5	8.7	83.4	6.0
144	0	735334	324832	1117054236	88853180	431.297	34.306	2.5	36.2	35.3	35.7	10.5	1.1	6.5	5.6	53.7	50.5	49.5	46.3	93.8	5.1	76.5	5.5
145	0	903393	417862	1026408097	17377675	396.298	6.71	3.3	35.0	32.8	33.9	10.6	0.3	2.0	26.7	59.6	51.8	48.2	40.4	87.6	5.4	62.7	12.5
146	0	134063	57734	4001488029	81139058	1544.983	31.328000000000007	2.2	40.4	38.4	39.4	14.2	0.5	5.3	0.6	68.3	49.8	50.2	31.7	92.1	0.9	91.3	11.1
147	0	529710	212450	1875746999	5672547	724.23	2.19	2.0	36.2	34.4	35.3	10.0	0.7	8.6	1.8	66.8	50.8	49.2	33.2	94.6	7.5	76.6	6.5
148	0	823318	281695	4773691889	945991626	1843.133	365.249	1.4	37.7	34.8	36.2	11.7	1.0	6.7	1.8	73.9	50.3	49.7	26.1	94.8	17.0	68.7	4.8
